BUYER_COUNTY,BUYER_STATE,year,count,DOSAGE_UNIT,countyfips
LINCOLN,ME,2011,2724,1238900,23015
LINCOLN,ME,2012,2106,1079470,23015
LINCOLN,MN,2006,251,78500,27081
LINCOLN,MN,2007,321,88700,27081
LINCOLN,MN,2008,321,84300,27081
LINCOLN,MN,2009,360,88560,27081
LINCOLN,MN,2010,317,77500,27081
LINCOLN,MN,2011,334,96960,27081
LINCOLN,MN,2012,339,102620,27081
LINCOLN,MO,2006,3263,946400,29113
LINCOLN,MO,2007,3818,1063930,29113
LINCOLN,MO,2008,4771,1443790,29113
LINCOLN,MO,2009,5007,1615808,29113
LINCOLN,MO,2010,5475,1957980,29113
LINCOLN,MO,2011,5342,2122150,29113
LINCOLN,MO,2012,5274,2230100,29113
LINCOLN,MS,2006,3623,988060,28085
LINCOLN,MS,2007,4092,1199270,28085
LINCOLN,MS,2008,4360,1322580,28085
LINCOLN,MS,2009,4567,1481840,28085
LINCOLN,MS,2010,4983,1673130,28085
LINCOLN,MS,2011,5207,1717080,28085
LINCOLN,MS,2012,5114,1785290,28085
LINCOLN,MT,2006,2293,930300,30053
LINCOLN,MT,2007,2296,932300,30053
LINCOLN,MT,2008,2697,1035360,30053
LINCOLN,MT,2009,3194,1185900,30053
LINCOLN,MT,2010,3982,1339650,30053
LINCOLN,MT,2011,3978,1436760,30053
LINCOLN,MT,2012,3836,1491540,30053
LINCOLN,NC,2006,7151,3558580,37109
LINCOLN,NC,2007,7568,2480820,37109
LINCOLN,NC,2008,8642,2723770,37109
LINCOLN,NC,2009,9597,3180920,37109
LINCOLN,NC,2010,9882,3368560,37109
LINCOLN,NC,2011,10354,3918750,37109
LINCOLN,NC,2012,10402,4215340,37109
LINCOLN,NE,2006,2847,929100,31111
LINCOLN,NE,2007,3311,1076010,31111
LINCOLN,NE,2008,3903,1266360,31111
LINCOLN,NE,2009,4361,1398070,31111
LINCOLN,NE,2010,4743,1516850,31111
LINCOLN,NE,2011,4742,1514620,31111
LINCOLN,NE,2012,4492,1628040,31111
LINCOLN,NM,2006,2269,805100,35027
LINCOLN,NM,2007,2573,922800,35027
LINCOLN,NM,2008,2659,1026820,35027
LINCOLN,NM,2009,2640,1086500,35027
LINCOLN,NM,2010,2540,1118660,35027
LINCOLN,NM,2011,2342,1189160,35027
LINCOLN,NM,2012,2450,1210470,35027
LINCOLN,NV,2006,388,169600,32017
LINCOLN,NV,2007,521,185100,32017
LINCOLN,NV,2008,604,204500,32017
LINCOLN,NV,2009,664,227430,32017
LINCOLN,NV,2010,741,248330,32017
LINCOLN,NV,2011,899,291830,32017
LINCOLN,NV,2012,850,275800,32017
LINCOLN,OK,2006,2559,769440,40081
LINCOLN,OK,2007,2743,933380,40081
LINCOLN,OK,2008,3106,1002740,40081
LINCOLN,OK,2009,3630,1204430,40081
LINCOLN,OK,2010,4140,1281390,40081
LINCOLN,OK,2011,4580,1551310,40081
LINCOLN,OK,2012,4807,1801560,40081
LINCOLN,OR,2006,6224,2776200,41041
LINCOLN,OR,2007,6709,2963314,41041
LINCOLN,OR,2008,7255,3291296,41041
LINCOLN,OR,2009,7165,3500750,41041
LINCOLN,OR,2010,7871,3853340,41041
LINCOLN,OR,2011,8797,4147425,41041
LINCOLN,OR,2012,8652,4280600,41041
LINCOLN,SD,2006,825,211900,46083
LINCOLN,SD,2007,1213,289190,46083
LINCOLN,SD,2008,1397,345850,46083
LINCOLN,SD,2009,1382,370020,46083
LINCOLN,SD,2010,1427,390630,46083
LINCOLN,SD,2011,1810,496450,46083
LINCOLN,SD,2012,2218,586880,46083
LINCOLN,TN,2006,3295,1484630,47103
LINCOLN,TN,2007,3826,1639270,47103
LINCOLN,TN,2008,3818,1573690,47103
LINCOLN,TN,2009,4190,1645900,47103
LINCOLN,TN,2010,4422,1768020,47103
LINCOLN,TN,2011,4752,1956220,47103
LINCOLN,TN,2012,4948,2124460,47103
LINCOLN,WA,2006,941,388700,53043
LINCOLN,WA,2007,1288,432360,53043
LINCOLN,WA,2008,1196,467800,53043
LINCOLN,WA,2009,1369,518460,53043
LINCOLN,WA,2010,1346,531420,53043
LINCOLN,WA,2011,1259,515000,53043
LINCOLN,WA,2012,1310,472000,53043
LINCOLN,WI,2006,2414,679200,55069
LINCOLN,WI,2007,2709,781400,55069
LINCOLN,WI,2008,2843,805400,55069
LINCOLN,WI,2009,2799,830500,55069
LINCOLN,WI,2010,2893,844100,55069
LINCOLN,WI,2011,3183,964360,55069
LINCOLN,WI,2012,3157,1022730,55069
LINCOLN,WV,2006,2001,685430,54043
LINCOLN,WV,2007,2313,782270,54043
LINCOLN,WV,2008,2700,1099890,54043
LINCOLN,WV,2009,3390,1576600,54043
LINCOLN,WV,2010,3462,1578850,54043
LINCOLN,WV,2011,3356,1689960,54043
LINCOLN,WV,2012,3540,1566740,54043
LINCOLN,WY,2006,1681,469300,56023
LINCOLN,WY,2007,2022,525720,56023
LINCOLN,WY,2008,2244,572200,56023
LINCOLN,WY,2009,2240,588030,56023
LINCOLN,WY,2010,2192,570090,56023
LINCOLN,WY,2011,2192,580300,56023
LINCOLN,WY,2012,2079,597300,56023
LINN,IA,2006,10180,3550335,19113
LINN,IA,2007,11915,4128770,19113
LINN,IA,2008,13628,4672680,19113
LINN,IA,2009,15028,5030188.5,19113
LINN,IA,2010,17463,5348460,19113
LINN,IA,2011,18137,5485830,19113
LINN,IA,2012,16489,5536740,19113
LINN,KS,2006,620,174100,20107
LINN,KS,2007,689,208100,20107
LINN,KS,2008,580,191640,20107
LINN,KS,2009,802,237880,20107
LINN,KS,2010,1020,284695,20107
LINN,KS,2011,1247,352695,20107
LINN,KS,2012,1187,400335,20107
LINN,MO,2006,1394,355200,29115
LINN,MO,2007,1415,396100,29115
LINN,MO,2008,1575,447730,29115
LINN,MO,2009,1522,476500,29115
LINN,MO,2010,1649,492100,29115
LINN,MO,2011,1930,584340,29115
LINN,MO,2012,1906,637100,29115
LINN,OR,2006,11645,4716660,41043
LINN,OR,2007,12817,5610640,41043
LINN,OR,2008,13538,6241100,41043
LINN,OR,2009,16170,6589575,41043
LINN,OR,2010,17988,7133350,41043
LINN,OR,2011,17715,7463705,41043
LINN,OR,2012,18189,7581745,41043
LIPSCOMB,TX,2006,83,10700,48295
LITCHFIELD,CT,2006,16698,5036048,09005
LITCHFIELD,CT,2007,18200,5524490,09005
LITCHFIELD,CT,2008,18405,5821520,09005
LITCHFIELD,CT,2009,18212,5925960,09005
LITCHFIELD,CT,2010,18179,6040570,09005
LITCHFIELD,CT,2011,18724,6452220,09005
LITCHFIELD,CT,2012,18897,6506710,09005
LITTLE RIVER,AR,2006,1816,458180,05081
LITTLE RIVER,AR,2007,2200,532910,05081
LITTLE RIVER,AR,2008,2364,640110,05081
LITTLE RIVER,AR,2009,2593,655900,05081
LITTLE RIVER,AR,2010,2498,676580,05081
LITTLE RIVER,AR,2011,2747,756570,05081
LITTLE RIVER,AR,2012,2693,780440,05081
LIVE OAK,TX,2006,496,124000,48297
LIVE OAK,TX,2007,555,130820,48297
LIVE OAK,TX,2008,415,127960,48297
LIVE OAK,TX,2009,398,159000,48297
LIVE OAK,TX,2010,487,177600,48297
LIVE OAK,TX,2011,489,214100,48297
LIVE OAK,TX,2012,470,206280,48297
LIVINGSTON,IL,2006,2261,617360,17105
LIVINGSTON,IL,2007,3205,872320,17105
LIVINGSTON,IL,2008,3684,991890,17105
LIVINGSTON,IL,2009,3894,1156000,17105
LIVINGSTON,IL,2010,4475,1214670,17105
LIVINGSTON,IL,2011,4404,1464510,17105
LIVINGSTON,IL,2012,4071,1543230,17105
LIVINGSTON,KY,2006,1174,587500,21139
LIVINGSTON,KY,2007,1350,688530,21139
LIVINGSTON,KY,2008,1480,777300,21139
LIVINGSTON,KY,2009,1702,891060,21139
LIVINGSTON,KY,2010,1824,904600,21139
LIVINGSTON,KY,2011,1886,1007700,21139
LIVINGSTON,KY,2012,1957,941800,21139
LIVINGSTON,LA,2006,11764,5374250,22063
LIVINGSTON,LA,2007,12421,6327920,22063
LIVINGSTON,LA,2008,13884,7535880,22063
LIVINGSTON,LA,2009,14093,7733390,22063
LIVINGSTON,LA,2010,15548,7774420,22063
LIVINGSTON,LA,2011,17583,9301770,22063
LIVINGSTON,LA,2012,18276,8862560,22063
LIVINGSTON,MI,2006,11122,3597860,26093
LIVINGSTON,MI,2007,12728,4275300,26093
LIVINGSTON,MI,2008,13747,4642670,26093
LIVINGSTON,MI,2009,13512,4874540,26093
LIVINGSTON,MI,2010,14534,5033960,26093
LIVINGSTON,MI,2011,15743,5639580,26093
LIVINGSTON,MI,2012,16182,5795190,26093
LIVINGSTON,MO,2006,2327,749700,29117
LIVINGSTON,MO,2007,2530,755300,29117
LIVINGSTON,MO,2008,2794,829600,29117
LIVINGSTON,MO,2009,2732,948900,29117
LIVINGSTON,MO,2010,2913,1010300,29117
LIVINGSTON,MO,2011,3323,1158430,29117
LIVINGSTON,MO,2012,2954,1168620,29117
LIVINGSTON,NY,2006,3445,1297210,36051
LIVINGSTON,NY,2007,4123,1486040,36051
LIVINGSTON,NY,2008,4676,1681300,36051
LIVINGSTON,NY,2009,4837,1780900,36051
LIVINGSTON,NY,2010,5276,1871950,36051
LIVINGSTON,NY,2011,5410,1962270,36051
LIVINGSTON,NY,2012,4915,1859240,36051
LLANO,TX,2006,1561,575690,48299
LLANO,TX,2007,1784,644520,48299
LLANO,TX,2008,1899,754030,48299
LLANO,TX,2009,2044,800410,48299
LLANO,TX,2010,2197,901670,48299
LLANO,TX,2011,2266,1002540,48299
LLANO,TX,2012,1519,928130,48299
LOGAN,AR,2006,2153,683110,05083
LOGAN,AR,2007,2856,897390,05083
LOGAN,AR,2008,3213,1060860,05083
LOGAN,AR,2009,3517,1194900,05083
LOGAN,AR,2010,3386,1123100,05083
LOGAN,AR,2011,3599,1192960,05083
LOGAN,AR,2012,3591,1298500,05083
LOGAN,CO,2006,1675,585000,08075
LOGAN,CO,2007,1952,644750,08075
LOGAN,CO,2008,1681,633910,08075
LOGAN,CO,2009,1708,714400,08075
LOGAN,CO,2010,1872,710600,08075
LOGAN,CO,2011,2017,717510,08075
LOGAN,CO,2012,2141,816000,08075
LOGAN,IL,2006,1678,615200,17107
LOGAN,IL,2007,1987,729100,17107
LOGAN,IL,2008,2289,795980,17107
LOGAN,IL,2009,2156,850300,17107
LOGAN,IL,2010,2346,930890,17107
LOGAN,IL,2011,2678,1146100,17107
LOGAN,IL,2012,2625,1159050,17107
LOGAN,KS,2006,79,23400,20109
LOGAN,KS,2007,187,46800,20109
LOGAN,KS,2008,214,52200,20109
LOGAN,KS,2009,197,52300,20109
LOGAN,KS,2010,217,62700,20109
LOGAN,KS,2011,330,74900,20109
LOGAN,KS,2012,391,93000,20109
LOGAN,KY,2006,2087,761100,21141
LOGAN,KY,2007,2441,881010,21141
LOGAN,KY,2008,2719,1011560,21141
LOGAN,KY,2009,2970,1079540,21141
LOGAN,KY,2010,3364,1153110,21141
LOGAN,KY,2011,3796,1320140,21141
LOGAN,KY,2012,3631,1301640,21141
LOGAN,ND,2006,73,16200,38047
LOGAN,ND,2007,84,20600,38047
LOGAN,ND,2008,61,21900,38047
LOGAN,ND,2009,74,22700,38047
LOGAN,ND,2010,78,22200,38047
LOGAN,ND,2011,78,25600,38047
LOGAN,ND,2012,139,31800,38047
LOGAN,OH,2006,3358,1300300,39091
LOGAN,OH,2007,3788,1567680,39091
LOGAN,OH,2008,4042,1699800,39091
LOGAN,OH,2009,4489,1911100,39091
LOGAN,OH,2010,4588,1954550,39091
LOGAN,OH,2011,4769,1993610,39091
LOGAN,OH,2012,4383,1946070,39091
LOGAN,OK,2006,2223,688100,40083
LOGAN,OK,2007,2615,853620,40083
LOGAN,OK,2008,3080,999000,40083
LOGAN,OK,2009,2988,1022900,40083
LOGAN,OK,2010,3534,1185300,40083
LOGAN,OK,2011,3797,1285690,40083
LOGAN,OK,2012,4217,1374880,40083
LOGAN,WV,2006,8365,6018200,54045
LOGAN,WV,2007,9132,6436220,54045
LOGAN,WV,2008,10271,6841750,54045
LOGAN,WV,2009,10042,6884720,54045
LOGAN,WV,2010,9219,6260230,54045
LOGAN,WV,2011,9573,6768760,54045
LOGAN,WV,2012,8757,6376920,54045
LOIZA,PR,2006,192,48900,NA
LOIZA,PR,2007,174,60400,NA
LOIZA,PR,2008,174,59200,NA
LOIZA,PR,2009,207,69460,NA
LOIZA,PR,2010,253,87540,NA
LOIZA,PR,2011,213,76700,NA
LOIZA,PR,2012,181,67320,NA
LONG,GA,2006,255,70400,13183
LONG,GA,2007,264,77600,13183
LONG,GA,2008,307,98860,13183
LONG,GA,2009,329,104900,13183
LONG,GA,2010,517,158880,13183
LONG,GA,2011,410,131290,13183
LONG,GA,2012,346,125660,13183
LONOKE,AR,2006,5395,1304010,05085
LONOKE,AR,2007,6492,1616050,05085
LONOKE,AR,2008,7569,2017280,05085
LONOKE,AR,2009,8028,2406210,05085
LONOKE,AR,2010,9339,2684550,05085
LONOKE,AR,2011,9695,2835660,05085
LONOKE,AR,2012,9886,3085030,05085
LORAIN,OH,2006,15804,6464160,39093
LORAIN,OH,2007,18111,7847110,39093
LORAIN,OH,2008,20862,8945820,39093
LORAIN,OH,2009,22661,10319620,39093
LORAIN,OH,2010,22978,11110250,39093
LORAIN,OH,2011,23467,11638628,39093
LORAIN,OH,2012,23985,11520170,39093
LOS ALAMOS,NM,2006,1483,404500,35028
LOS ALAMOS,NM,2007,1643,474130,35028
LOS ALAMOS,NM,2008,1597,486900,35028
LOS ALAMOS,NM,2009,1704,533900,35028
LOS ALAMOS,NM,2010,1778,548900,35028
LOS ALAMOS,NM,2011,1731,556400,35028
LOS ALAMOS,NM,2012,1805,546460,35028
LOS ANGELES,CA,2006,356039,189586911,06037
LOS ANGELES,CA,2007,366334,206061339,06037
LOS ANGELES,CA,2008,381698,213881464.4,06037
LOS ANGELES,CA,2009,390931,217308043,06037
LOS ANGELES,CA,2010,410216,214544707.5,06037
LOS ANGELES,CA,2011,444736,232616611.2,06037
LOS ANGELES,CA,2012,441445,225253889,06037
LOUDON,TN,2006,4331,1822220,47105
LOUDON,TN,2007,4932,2068120,47105
LOUDON,TN,2008,5539,2152540,47105
LOUDON,TN,2009,6410,2478930,47105
LOUDON,TN,2010,6798,2683620,47105
LOUDON,TN,2011,7438,3320310,47105
LOUDON,TN,2012,7915,3327130,47105
LOUDOUN,VA,2006,11458,3718963,51107
LOUDOUN,VA,2007,12567,4088193,51107
LOUDOUN,VA,2008,13929,4575815,51107
LOUDOUN,VA,2009,14589,4958810,51107
LOUDOUN,VA,2010,15869,5447940,51107
LOUDOUN,VA,2011,16090,5346790,51107
LOUDOUN,VA,2012,16980,5297215,51107
LOUISA,IA,2006,386,70700,19115
LOUISA,IA,2007,390,79300,19115
LOUISA,IA,2008,390,77000,19115
LOUISA,IA,2009,415,80800,19115
LOUISA,IA,2010,447,81200,19115
LOUISA,IA,2011,483,83100,19115
LOUISA,IA,2012,344,96990,19115
LOUISA,VA,2006,988,600100,51109
LOUISA,VA,2007,1198,710900,51109
LOUISA,VA,2008,1370,715700,51109
LOUISA,VA,2009,1421,744200,51109
LOUISA,VA,2010,1543,811700,51109
LOUISA,VA,2011,1786,939910,51109
LOUISA,VA,2012,1836,982430,51109
LOVE,OK,2006,370,238650,40085
LOVE,OK,2007,414,237210,40085
LOVE,OK,2008,475,252470,40085
LOVE,OK,2009,576,275130,40085
LOVE,OK,2010,816,326430,40085
LOVE,OK,2011,1104,400220,40085
LOVE,OK,2012,1461,550340,40085
LOWNDES,AL,2006,123,44000,01085
LOWNDES,AL,2007,124,42900,01085
LOWNDES,AL,2008,251,94450,01085
LOWNDES,AL,2009,319,165300,01085
LOWNDES,AL,2010,376,206770,01085
LOWNDES,AL,2011,443,249210,01085
LOWNDES,AL,2012,435,229090,01085
LOWNDES,GA,2006,9933,2987935,13185
LOWNDES,GA,2007,11203,3462120,13185
LOWNDES,GA,2008,12710,3985646,13185
LOWNDES,GA,2009,13027,4400291.5,13185
LOWNDES,GA,2010,14907,4892050,13185
LOWNDES,GA,2011,15186,5559390,13185
LOWNDES,GA,2012,16685,6122250,13185
LOWNDES,MS,2006,4074,1389430,28087
LOWNDES,MS,2007,4423,1513730,28087
LOWNDES,MS,2008,4463,1723490,28087
LOWNDES,MS,2009,5108,2351330,28087
LOWNDES,MS,2010,6697,3613260,28087
LOWNDES,MS,2011,7383,3738840,28087
LOWNDES,MS,2012,6144,2747950,28087
LUBBOCK,TX,2006,20369,7839510,48303
LUBBOCK,TX,2007,23182,9235348,48303
LUBBOCK,TX,2008,24622,10485409,48303
LUBBOCK,TX,2009,24619,11462420,48303
LUBBOCK,TX,2010,25308,12063286,48303
LUBBOCK,TX,2011,25423,13207970,48303
LUBBOCK,TX,2012,24168,13301940,48303
LUCAS,IA,2006,882,250195,19117
LUCAS,IA,2007,971,275125,19117
LUCAS,IA,2008,997,303450,19117
LUCAS,IA,2009,1102,345250,19117
LUCAS,IA,2010,1247,365050,19117
LUCAS,IA,2011,1255,349800,19117
LUCAS,IA,2012,1031,305800,19117
LUCAS,OH,2006,39773,18152946,39095
LUCAS,OH,2007,41840,20843382,39095
LUCAS,OH,2008,44692,23822628,39095
LUCAS,OH,2009,45974,24792786,39095
LUCAS,OH,2010,47062,25644774,39095
LUCAS,OH,2011,48943,25334104,39095
LUCAS,OH,2012,50935,25549790,39095
LUCE,MI,2006,977,321500,26095
LUCE,MI,2007,1045,365400,26095
LUCE,MI,2008,1505,389600,26095
LUCE,MI,2009,1149,458900,26095
LUCE,MI,2010,1472,495300,26095
LUCE,MI,2011,2068,515300,26095
LUCE,MI,2012,1510,507950,26095
LUMPKIN,GA,2006,1866,453830,13187
LUMPKIN,GA,2007,2239,567260,13187
LUMPKIN,GA,2008,2172,585950,13187
LUMPKIN,GA,2009,2037,631710,13187
LUMPKIN,GA,2010,2349,704830,13187
LUMPKIN,GA,2011,2612,860850,13187
LUMPKIN,GA,2012,2760,936600,13187
LUNA,NM,2006,1727,641200,35029
LUNA,NM,2007,1959,676230,35029
LUNA,NM,2008,2102,744600,35029
LUNA,NM,2009,2231,813830,35029
LUNA,NM,2010,2723,1027720,35029
LUNA,NM,2011,2674,1118690,35029
LUNA,NM,2012,2266,1050560,35029
LUNENBURG,VA,2006,470,169400,51111
LUNENBURG,VA,2007,465,174800,51111
LUNENBURG,VA,2008,559,184110,51111
LUNENBURG,VA,2009,547,189790,51111
LUNENBURG,VA,2010,763,246130,51111
LUNENBURG,VA,2011,866,287340,51111
LUNENBURG,VA,2012,897,283500,51111
LUQUILLO,PR,2006,107,31200,NA
LUQUILLO,PR,2007,115,31000,NA
LUQUILLO,PR,2008,156,43900,NA
LUQUILLO,PR,2009,128,35300,NA
LUQUILLO,PR,2010,153,44600,NA
LUQUILLO,PR,2011,205,59820,NA
LUQUILLO,PR,2012,152,54400,NA
LUZERNE,PA,2006,27994,9800690,42079
LUZERNE,PA,2007,31098,11252380,42079
LUZERNE,PA,2008,32715,12142895,42079
LUZERNE,PA,2009,33382,13251135,42079
LUZERNE,PA,2010,35787,14010396,42079
LUZERNE,PA,2011,37216,15223435,42079
LUZERNE,PA,2012,38549,15457060,42079
LYCOMING,PA,2006,9185,2633960,42081
LYCOMING,PA,2007,10173,3031130,42081
LYCOMING,PA,2008,10889,3348140,42081
LYCOMING,PA,2009,10514,3771170,42081
LYCOMING,PA,2010,12408,4273730,42081
LYCOMING,PA,2011,13655,4794780,42081
LYCOMING,PA,2012,13677,4926310,42081
LYMAN,SD,2009,22,4500,46085
LYMAN,SD,2010,142,29300,46085
LYMAN,SD,2011,190,42600,46085
LYMAN,SD,2012,133,35700,46085
LYNCHBURG CITY,VA,2006,6963,2684070,51680
LYNCHBURG CITY,VA,2007,7634,3118210,51680
LYNCHBURG CITY,VA,2008,8495,3470680,51680
LYNCHBURG CITY,VA,2009,10188,4089930,51680
LYNCHBURG CITY,VA,2010,11288,4211370,51680
LYNCHBURG CITY,VA,2011,12483,4817570,51680
LYNCHBURG CITY,VA,2012,12217,5065085,51680
LYNN,TX,2006,144,44100,48305
LYNN,TX,2007,178,43430,48305
LYNN,TX,2008,189,40360,48305
LYNN,TX,2009,191,44330,48305
LYNN,TX,2010,203,47950,48305
LYNN,TX,2011,207,53840,48305
LYNN,TX,2012,226,63710,48305
LYON,IA,2006,530,122420,19119
LYON,IA,2007,596,148560,19119
LYON,IA,2008,747,183490,19119
LYON,IA,2009,643,189300,19119
LYON,IA,2010,619,201600,19119
LYON,IA,2011,783,253620,19119
LYON,IA,2012,690,248100,19119
LYON,KS,2006,2272,919600,20111
LYON,KS,2007,2799,990850,20111
LYON,KS,2008,2998,915220,20111
LYON,KS,2009,2878,956500,20111
LYON,KS,2010,3212,993640,20111
LYON,KS,2011,3265,1075660,20111
LYON,KS,2012,3526,1122900,20111
LYON,KY,2006,927,460290,21143
LYON,KY,2007,974,487430,21143
LYON,KY,2008,1074,508280,21143
LYON,KY,2009,1285,539450,21143
LYON,KY,2010,1371,516070,21143
LYON,KY,2011,1495,577390,21143
LYON,KY,2012,1386,553280,21143
LYON,MN,2006,1509,309800,27083
LYON,MN,2007,1749,357600,27083
LYON,MN,2008,1885,404000,27083
LYON,MN,2009,2058,433900,27083
LYON,MN,2010,2417,481930,27083
LYON,MN,2011,2256,489460,27083
LYON,MN,2012,1941,512110,27083
LYON,NV,2006,3235,1318600,32019
LYON,NV,2007,3754,1593914,32019
LYON,NV,2008,5218,1975564,32019
LYON,NV,2009,5831,2303880,32019
LYON,NV,2010,6161,2549000,32019
LYON,NV,2011,6160,2776690,32019
LYON,NV,2012,5831,2832010,32019
MACKINAC,MI,2006,906,281660,26097
MACKINAC,MI,2007,950,301300,26097
MACKINAC,MI,2008,1067,307900,26097
MACKINAC,MI,2009,1311,353600,26097
MACKINAC,MI,2010,1482,401200,26097
MACKINAC,MI,2011,1425,466100,26097
MACKINAC,MI,2012,1367,511700,26097
MACOMB,MI,2006,68100,25924640,26099
MACOMB,MI,2007,79409,31986280,26099
MACOMB,MI,2008,85155,35969400,26099
MACOMB,MI,2009,88683,40326570,26099
MACOMB,MI,2010,97245,45079710,26099
MACOMB,MI,2011,105057,51841940,26099
MACOMB,MI,2012,109810,54266656,26099
MACON,AL,2006,834,278270,01087
MACON,AL,2007,874,323170,01087
MACON,AL,2008,976,388590,01087
MACON,AL,2009,935,429820,01087
MACON,AL,2010,988,458970,01087
MACON,AL,2011,1058,419720,01087
MACON,AL,2012,1285,565860,01087
MACON,GA,2006,985,455300,13193
MACON,GA,2007,1169,472630,13193
MACON,GA,2008,1260,518730,13193
MACON,GA,2009,1058,500700,13193
MACON,GA,2010,1336,651400,13193
MACON,GA,2011,1241,599030,13193
MACON,GA,2012,1399,621480,13193
MACON,IL,2006,7702,2939850,17115
MACON,IL,2007,8783,3162870,17115
MACON,IL,2008,10621,3607860,17115
MACON,IL,2009,10910,3812814,17115
MACON,IL,2010,11707,4250910,17115
MACON,IL,2011,12634,4832470,17115
MACON,IL,2012,12306,4930380,17115
MACON,MO,2006,1267,378300,29121
MACON,MO,2007,1256,394080,29121
MACON,MO,2008,1410,463280,29121
MACON,MO,2009,1550,460590,29121
MACON,MO,2010,1779,525200,29121
MACON,MO,2011,2183,638690,29121
MACON,MO,2012,2045,650140,29121
MACON,NC,2006,3653,1217510,37113
MACON,NC,2007,4129,1302590,37113
MACON,NC,2008,4258,1313570,37113
MACON,NC,2009,4714,1523220,37113
MACON,NC,2010,5356,1604350,37113
MACON,NC,2011,5385,1611670,37113
MACON,NC,2012,5035,1628800,37113
MACON,TN,2006,2026,807730,47111
MACON,TN,2007,2415,1018100,47111
MACON,TN,2008,2522,1105400,47111
MACON,TN,2009,2722,1170760,47111
MACON,TN,2010,3048,1311740,47111
MACON,TN,2011,3102,1411300,47111
MACON,TN,2012,3119,1511920,47111
MACOUPIN,IL,2006,2607,857800,17117
MACOUPIN,IL,2007,2805,956260,17117
MACOUPIN,IL,2008,3639,1115040,17117
MACOUPIN,IL,2009,4271,1228740,17117
MACOUPIN,IL,2010,4936,1339780,17117
MACOUPIN,IL,2011,5643,1513910,17117
MACOUPIN,IL,2012,5172,1670970,17117
MADERA,CA,2006,6249,3211765,06039
MADERA,CA,2007,6654,3573010,06039
MADERA,CA,2008,6816,3911550,06039
MADERA,CA,2009,7375,4323890,06039
MADERA,CA,2010,8444,4701970,06039
MADERA,CA,2011,9081,4985090,06039
MADERA,CA,2012,8581,4998940,06039
MADISON,AL,2006,28517,12647760,01089
MADISON,AL,2007,33542,14935154,01089
MADISON,AL,2008,37269,17016944.2,01089
MADISON,AL,2009,40312,16538373.9,01089
MADISON,AL,2010,43512,18328564.2,01089
MADISON,AL,2011,46817,20769033,01089
MADISON,AL,2012,50127,23171030,01089
MADISON,AR,2006,956,268980,05087
MADISON,AR,2007,1166,331740,05087
MADISON,AR,2008,1416,386060,05087
MADISON,AR,2009,1431,476700,05087
MADISON,AR,2010,1968,598800,05087
MADISON,AR,2011,2230,680940,05087
MADISON,AR,2012,2256,782800,05087
MADISON,FL,2006,1416,361500,12079
MADISON,FL,2007,1466,393000,12079
MADISON,FL,2008,1602,405600,12079
MADISON,FL,2009,1615,454410,12079
MADISON,FL,2010,1818,489050,12079
MADISON,FL,2011,1889,550280,12079
MADISON,FL,2012,1721,526900,12079
MADISON,GA,2006,2174,968800,13195
MADISON,GA,2007,2679,1195220,13195
MADISON,GA,2008,3046,1241930,13195
MADISON,GA,2009,3031,1289600,13195
MADISON,GA,2010,3690,1467350,13195
MADISON,GA,2011,3833,1560800,13195
MADISON,GA,2012,3856,1679320,13195
MADISON,IA,2006,966,307000,19121
MADISON,IA,2007,956,340300,19121
MADISON,IA,2008,1151,386300,19121
MADISON,IA,2009,1350,420900,19121
MADISON,IA,2010,1455,441780,19121
MADISON,IA,2011,1585,475940,19121
MADISON,IA,2012,1540,482480,19121
MADISON,ID,2006,1741,473400,16065
MADISON,ID,2007,1944,524630,16065
MADISON,ID,2008,2191,595800,16065
MADISON,ID,2009,2212,632370,16065
MADISON,ID,2010,2527,723100,16065
MADISON,ID,2011,2817,777280,16065
MADISON,ID,2012,2789,782360,16065
MADISON,IL,2006,21769,7820370,17119
MADISON,IL,2007,25396,9005800,17119
MADISON,IL,2008,28168,10103450,17119
MADISON,IL,2009,29801,11240210,17119
MADISON,IL,2010,33107,12223870,17119
MADISON,IL,2011,36244,13975070,17119
MADISON,IL,2012,36446,14492540,17119
MADISON,IN,2006,14823,7289540,18095
MADISON,IN,2007,17171,9204834,18095
MADISON,IN,2008,17450,9864460,18095
MADISON,IN,2009,17102,10592660,18095
MADISON,IN,2010,17297,10581660,18095
MADISON,IN,2011,17649,11668650,18095
MADISON,IN,2012,18168,12256980,18095
MADISON,KY,2006,8171,2967360,21151
MADISON,KY,2007,8820,3318680,21151
MADISON,KY,2008,9388,3657390,21151
MADISON,KY,2009,9796,3968220,21151
MADISON,KY,2010,12989,5154951,21151
MADISON,KY,2011,14316,6059580,21151
MADISON,KY,2012,12506,5169680,21151
MADISON,LA,2006,513,205050,22065
MADISON,LA,2007,551,229890,22065
MADISON,LA,2008,625,264130,22065
MADISON,LA,2009,707,315920,22065
MADISON,LA,2010,818,343300,22065
MADISON,LA,2011,850,339320,22065
MADISON,LA,2012,940,326910,22065
MADISON,MO,2006,1724,448700,29123
MADISON,MO,2007,1915,481900,29123
MADISON,MO,2008,2063,572500,29123
MADISON,MO,2009,1933,600200,29123
MADISON,MO,2010,2328,659390,29123
MADISON,MO,2011,2563,776080,29123
MADISON,MO,2012,2726,868620,29123
MADISON,MS,2006,7463,2265360,28089
MADISON,MS,2007,8419,2694700,28089
